,abstract/snippet,lead_paragraph,headline,keywords,pub_date,document_type,section_name,type_of_material
0,"Rights groups have condemned the plan, warning that it would increase the dangers faced by asylum seekers.","ATHENS — As Greece struggles to deal with a seemingly endless influx of migrants from neighboring Turkey, the conservative government has a contentious new plan to respond to the problem: a floating net barrier to avert smuggling boats.","Greece’s Answer to Migrants, a Floating Barrier, Is Called a ‘Disgrace’",Greece;Middle East and Africa Migrant Crisis;Border Barriers;Smuggling;Turkey,2020-02-01,article,World,News
0,"Britain is remaking itself again. The shape of its society and economy, and its place in the world, are very much up for grabs.","LONDON — Britain’s departure from the European Union on Friday drew a mournful reaction from many people who have long viewed Brexit as consigning their country, once the vanguard of Europe, to a future of economic mediocrity and geopolitical irrelevance.",What if Brexit Works?,"Great Britain;Great Britain Withdrawal from EU (Brexit);Politics and Government;Johnson, Boris;European Union;International Trade and World Market;Economic Conditions and Trends",2020-02-01,article,World,News
0,A Times investigation found widespread bullying and harassment of employees and models. The company expresses “regret.”,"Victoria’s Secret defined femininity for millions of women. Its catalog and fashion shows were popular touchstones. For models, landing a spot as an “Angel” all but guaranteed international stardom.",‘Angels’ in Hell: The Culture of Misogyny Inside Victoria’s Secret,"Models (Professional);Lingerie and Underwear;L Brands Inc;Victoria's Secret;Sexual Harassment;Women and Girls;Discrimination;Workplace Hazards and Violations;Razek, Edward (1948- );Wexner, Leslie H",2020-02-01,article,Business Day,News
0,The matchup between the Kansas City Chiefs and the San Francisco 49ers brings out the worst Native Americans stereotypes.,"A few weeks ago, as I walked through security at the Minneapolis-St. Paul airport, a T.S.A. agent grabbed onto my braids and snapped them like reins. “Giddy up!” she said.",My Culture Is Not Super Bowl Entertainment,"Football;Mascots;War Crimes, Genocide and Crimes Against Humanity;AMERICAN PSYCHOLOGICAL ASSN;Kansas City Chiefs;National Football League;San Francisco 49ers;Airport Security;Native Americans;Indigenous People",2020-02-01,article,Opinion,Op-Ed
0,"The Vermont senator has made exaggerated claims or statements that lacked context about “Medicare for all,” his antiwar record and his history of bipartisanship.","Before the first votes are cast in the Democratic presidential contest, The New York Times reviewed statements Senator Bernie Sanders of Vermont has made promoting his signature “Medicare for all” proposal, highlighting his long-held opposition to military intervention and arguing that he can work across the aisle. Here’s a fact-check.",Fact-Checking Bernie Sanders Before the Iowa Caucuses,"Sanders, Bernard;Presidential Election of 2020;United States Politics and Government;Politics and Government;Democratic Party",2020-02-01,article,U.S.,News
0,The Netflix show forced its problematic lead — and viewers — to confront the consequences of his actions.,This essay contains spoilers for the final season of “BoJack Horseman.”,‘BoJack Horseman’ Ended With a Necessary Reckoning,Television;#MeToo Movement;Sexual Harassment;Netflix Inc;BoJack Horseman (TV Program);Breaking Bad (TV Program);Mad Men (TV Program),2020-02-01,article,Opinion,Op-Ed
0,"Every other Sunday, we complete a full orbit around Emily Cox and Henry Rathvon.","ACROSTIC — Today’s excerpt is by Rachel Carson, the 20th-century nature writer whose brilliant “Silent Spring” greatly contributed to the modern environmental movement. Her work also foreshadowed many of the predicaments we find ourselves in today on our beautiful and fragile planet. The passage is from a different work, “(The) Sense of Wonder,” which was originally a 1950s magazine article presented as a way for adults to foster a sensitivity to nature in children.",Variety: Acrostic,"Carson, Rachel;Cox, Emily (Crossword Constructor);Rathvon, Henry",2020-02-01,article,Crosswords & Games,News
0,"As the slowing economy threatens Prime Minister Narendra Modi’s grip on power, the government unveiled a modest budget that one economist called “smoke and mirrors.”","NEW DELHI — India is stuck in its biggest economic slump in more than a decade, but Prime Minister Narendra Modi’s budget for the new year, unveiled on Saturday, offers only small steps to try to create a turnaround.",Modi’s Budget Offers Few Solutions to Revive India’s Weak Economy,"India;Modi, Narendra;Politics and Government;Budgets and Budgeting;Economic Conditions and Trends",2020-02-01,article,World,News
0,Her filmography ranged from “Tarzan and the She-Devil” to “Wall Street.” She also appeared on “Batman” and on game shows and sang in cabarets.,"Monique Van Vooren, the Belgian-born actress and singer whose highly eclectic résumé included roles in “Tarzan and the She-Devil,” “Andy Warhol’s Frankenstein,” the Pop Art television series “Batman” and “Wall Street,” died on Jan. 25 at her home in Manhattan. She was 92.","Monique Van Vooren, Actress With a Diverse Résumé, Dies at 92","Van Vooren, Monique;Deaths (Obituaries);ACTORS AND ACTRESSES;Movies;Television",2020-02-01,article,Movies,Obituary (Obit)
0,"Have rules limiting changes in historic districts become too restrictive and elitist, as one opinion writer suggested?",To the Editor:,Preserving Historic Buildings,"Historic Buildings and Sites;Solar Energy;National Trust for Historic Preservation;Appelbaum, Binyamin",2020-02-01,article,Opinion,Letter
0,"With the Iowa caucuses set to kick off the primary season on Monday night, a Democratic race that began as a contest of ideas and ideologies has given way to a fixation on electability.","SIOUX CITY, Iowa — After a long campaign of ideological clashes, policy debates and talk of a grand reckoning on the direction of the Democratic Party, the presidential primaries starting on Monday will be shaped by a less lofty but increasingly urgent matter: determining the best candidate to defeat an incumbent who has already proved to be a political survivor.",Democratic Candidates Focus on All-Consuming Hunger to Unseat Trump,"Democratic Party;Presidential Election of 2020;Iowa;Primaries and Caucuses;Sanders, Bernard;Warren, Elizabeth;Buttigieg, Pete (1982- );Biden, Joseph R Jr;Klobuchar, Amy",2020-02-01,article,U.S.,News
0,"Chelsea bet on a beloved former player and its young talent this season, and it sits safely in fourth place. But patience will inevitably depend on results.","LEICESTER, England — More than a decade ago, one of the world’s foremost cardiovascular health experts tracked the heart rate and blood pressure of two Premier League managers during a game.","At Chelsea, Lampard’s Experiment May Soon Become a Test","Soccer;Chelsea (Soccer Team);Lampard, Frank;English Premier League;Leicester City (Soccer Team);England",2020-02-01,article,Sports,News
0,"After serving as President Jimmy Carter’s chief aide on scientific matters, he led the National Academy of Sciences for 12 years.","Frank Press, who was a key voice in American science policy as chief science adviser to President Jimmy Carter and then as president of the National Academy of Sciences, promoting international cooperation at a time when Cold War tensions still predominated, died on Wednesday in Chapel Hill, N.C., where he lived in a retirement community. He was 95.","Frank Press, White House Science Adviser, Is Dead at 95","Press, Frank;Deaths (Obituaries);Cold War Era;Science and Technology;National Academy of Sciences;Carter, Jimmy;United States Politics and Government",2020-02-01,article,Science,Obituary (Obit)
0,"Michael R. Bloomberg, the billionaire presidential hopeful, is including more new taxes in his plan than his moderate rival Joe Biden but less than Bernie Sanders or Elizabeth Warren.","WASHINGTON — Former Mayor Michael R. Bloomberg of New York unveiled a plan on Saturday that would raise an estimated $5 trillion in new tax revenue from high earners and corporations, a proposal that would almost certainly raise his personal tax bill but is less aggressive than those from his most liberal rivals for the Democratic presidential nomination.",Bloomberg Proposes $5 Trillion in Taxes on the Rich and Corporations,"Bloomberg, Michael R;Democratic Party;Presidential Election of 2020;Federal Taxes (US);Tax Cuts and Jobs Act (2017);Corporate Taxes;Income Tax;Taxation",2020-02-01,article,U.S.,News
0,"At critical turning points, Chinese authorities put secrecy and order ahead of openly confronting the growing crisis and risking public alarm or political embarrassment.","WUHAN, China — A mysterious illness had stricken seven patients at a hospital, and a doctor tried to warn his medical school classmates. “Quarantined in the emergency department,” the doctor, Li Wenliang, wrote in an online chat group on Dec. 30, referring to patients.","As New Coronavirus Spread, China’s Old Habits Delayed Fight",Coronavirus (2019-nCoV);China;Politics and Government;Xi Jinping;Epidemics;SARS (Severe Acute Respiratory Syndrome);Communist Party of China;Hubei Province (China);Wuhan (China),2020-02-01,article,World,News
0,"Sandeep Mathrani will take over the operator of shared office space, which was on the brink of financial collapse last year.","WeWork, the troubled operator of shared office space, has named Sandeep Mathrani, a senior executive at the commercial real estate company Brookfield Properties, as its new chief executive.",WeWork Names Veteran Real Estate Executive as New Chief,"Appointments and Executive Changes;Real Estate (Commercial);Co-Working;Renting and Leasing (Real Estate);Brookfield Office Properties;SOFTBANK Corporation;WeWork Companies Inc;Neumann, Adam",2020-02-01,article,Business Day,News
